,Image_Name,Area_avg,Area_max,Area_std,Aspect_ratio_avg,Roundness_avg,Roundness_std,Max angle,Uniqueness_avg,Uniqueness_std,Pore counts,RDF025,pc1,pc2,pc3,pore%,Sample,Power,Speed,Energy_Density,Normalized_Enthalpy,mu,sigma,skewness,kurtosis,Simulation temperature skeweness,Simulation length,Simulation width,Simulation depth,Simulation ratio
938,68_2_3,102.852,467.44,87.653,1.304,0.845,0.073,110.0,0.809,0.236,51.0,69.625,-0.0870443596335284,-0.000786979090221,-0.0005939483540097,0.19944444444443998,68,115.0,950.0,57.64411028,6.642075066,815.7756282769843,23.707069658975936,-0.3719284941760487,0.8969647661610773,1.578443363993889,0.0002765537999999,0.00010446007,5.517803e-05,2.6474594550817354
962,69_4_3,82.491,391.452,66.02,1.306,0.842,0.057,113.0,0.759,0.232,74.0,64.25,0.0348207395809804,-0.0032329641620945,-0.0006414648866772,0.24694444444444,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
963,69_4_4,94.898,366.123,77.431,1.386,0.834,0.074,118.0,0.809,0.232,80.0,66.1,0.1388407656858298,8.326015989049055e-05,0.0005096171022847,0.28861111111111004,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
961,69_4_2,70.09,294.74,52.756,1.341,0.84,0.062,104.0,0.737,0.212,57.0,66.1,-0.1474966451084177,-0.0033605414320169,0.000139243653134,0.17527777777776998,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
960,69_4_1,102.596,564.151,104.231,1.424,0.823,0.068,116.0,0.824,0.232,54.0,68.55,-0.0355931731608077,0.0005794719118227,-0.0008795488196797,0.21944444444444,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
959,69_3_4,83.648,437.505,87.886,1.299,0.845,0.064,112.0,0.741,0.25,52.0,59.525,-0.1579745847543191,-0.0016536834535073,6.940969462747637e-05,0.17138888888888001,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
958,69_3_3,88.321,326.977,76.961,1.365,0.833,0.08,108.0,0.789,0.23,59.0,59.55,-0.0940932708472902,-0.0023584526794672,-0.0005857905242202,0.19638888888887998,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
957,69_3_2,102.863,725.337,114.217,1.448,0.834,0.074,118.0,0.795,0.204,73.0,67.9,0.1602028493716845,0.0003484402516653,-0.0008991925058455,0.29694444444444,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
955,69_2_4,91.247,257.898,60.135,1.38,0.83,0.078,104.0,0.826,0.232,67.0,58.675,0.0144137424263709,-0.0031038669080951,-0.0004622661807642,0.23888888888888,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
956,69_3_1,103.699,460.532,90.848,1.464,0.821,0.108,101.0,0.793,0.23,29.0,75.525,-0.2715905738837116,-0.0004702155722162,0.0003628017960685,0.12694444444444,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
953,69_2_2,81.185,230.266,49.172,1.325,0.849,0.047,101.0,0.778,0.197,70.0,67.275,0.0262305637365789,-0.004072287983442,-9.831501257121732e-05,0.24361111111110997,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
952,69_2_1,111.941,598.691,111.073,1.371,0.822,0.081,106.0,0.776,0.264,44.0,66.9,-0.0784250603630367,7.938852537348653e-05,-0.0010414606703667,0.20277777777777,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
951,69_1_4,71.605,301.648,62.914,1.327,0.833,0.068,108.0,0.707,0.259,62.0,59.05,-0.070758958477708,-0.0016036789087168,0.0001329840805643,0.20583333333333,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
950,69_1_3,96.876,310.859,73.396,1.37,0.833,0.07,112.0,0.808,0.209,56.0,78.475,-0.0450318327325184,-0.0023656064014599,-0.0005534756292477,0.21555555555555,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
949,69_1_2,93.063,621.718,99.079,1.331,0.835,0.063,104.0,0.772,0.235,65.0,64.175,0.0527991812377771,0.0037598565941417,0.0025412398397056,0.25611111111111,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
948,69_1_1,77.767,315.464,63.036,1.4,0.825,0.075,115.0,0.735,0.232,66.0,65.3,-0.0493628642637264,-0.003394956498739,-7.155233481118816e-05,0.21388888888888,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
954,69_2_3,99.263,515.795,97.701,1.29,0.836,0.065,118.0,0.785,0.242,74.0,71.65,0.124932951233988,0.0001181987136878,-0.0010777546875158,0.28305555555555,69,115.0,1000.0,54.76190476,6.473893969,819.2402476082468,23.779449650719656,-0.3709208145184836,0.8808808193673521,1.4989006848379118,0.0002711232999999,0.00011201611,5.339054e-05,2.4203956020254584
979,70_4_4,135.627,796.72,133.153,1.227,0.869,0.066,104.0,0.808,0.247,140.0,65.3,1.144172276376905,0.0027423183249713,-0.0054866988778679,0.68805555555555,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
978,70_4_3,126.552,1489.82,149.631,1.239,0.867,0.07,101.0,0.799,0.213,147.0,70.45,1.1489668371992072,0.0064391734583561,-0.0028534221072447,0.6922222222222201,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
977,70_4_2,12263.279,1648486.678,140823.757,1.3,0.851,0.077,146.0,0.819,0.249,136.0,67.575,1.398120685248485,0.0148692308016694,-0.0040790093799896,0.7908333333333301,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
976,70_4_1,159.563,2848.388,271.221,1.227,0.87,0.071,98.0,0.851,0.226,122.0,62.925,1.0951926986631406,0.0204147275499572,0.0007284577677946,0.67194444444444,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
975,70_3_4,142.154,803.628,151.047,1.33,0.846,0.081,121.0,0.816,0.244,132.0,60.2,1.0945975370789214,0.0077802158400086,-0.0046237293184135,0.66833333333333,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
974,70_3_3,152.265,1987.194,186.797,1.344,0.849,0.104,122.0,0.85,0.227,175.0,68.85,1.7887617994367728,0.0117716216143313,-0.001592961542102,0.9508333333333299,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
973,70_3_2,175.174,2855.296,340.36,1.3,0.856,0.084,109.0,0.824,0.24,174.0,66.55,2.0389315254770293,0.0509100530840217,0.0089423334956771,1.05805555555555,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
972,70_3_1,161.133,3083.259,305.833,1.289,0.856,0.085,101.0,0.793,0.256,131.0,64.0,1.3399615971824363,0.0341562758192664,0.0008762509320731,0.77055555555555,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
971,70_2_4,140.583,985.538,154.323,1.269,0.862,0.083,124.0,0.828,0.224,133.0,64.3,1.1498615469404303,0.009555352349822,-0.0027432808588112,0.69083333333333,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
969,70_2_2,109.221,580.27,97.665,1.226,0.857,0.082,102.0,0.767,0.255,148.0,64.275,0.9574122786347936,-0.002528419872794,-0.0033778937069725,0.61305555555555,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
968,70_2_1,146.458,598.691,116.92,1.342,0.845,0.078,104.0,0.868,0.235,101.0,58.175,0.7344278691555308,0.007757596056017,-0.0039452415975164,0.525,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
967,70_1_4,119.698,755.272,109.143,1.26,0.864,0.078,125.0,0.811,0.233,228.0,67.725,1.919452476801173,-1.7180429048855158e-05,-0.0032111845664982,0.9969444444444401,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
966,70_1_3,128.359,1662.519,150.278,1.231,0.858,0.08,118.0,0.799,0.246,199.0,67.2,1.7320712674792045,0.0057263764224823,-2.696769139186755e-05,0.92527777777777,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
965,70_1_2,127.151,1347.055,142.46,1.243,0.869,0.075,116.0,0.821,0.231,196.0,65.15,1.741186284224081,0.0036390134495124,-0.0007096879177478,0.9275,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
964,70_1_1,142.712,773.693,140.675,1.252,0.856,0.067,108.0,0.824,0.249,131.0,64.325,1.0864665333539558,0.007300212804061,-0.0066204467527484,0.66527777777777,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
970,70_2_3,119.484,552.638,92.983,1.302,0.866,0.078,150.0,0.821,0.208,154.0,62.975,1.185711035052896,-0.0022079898655486,-0.0037850132334913,0.70416666666666,70,115.0,1050.0,52.15419501,6.317873597,818.4637791891505,23.748899771370183,-0.3769825639950784,0.8829922608999121,1.557446005290952,0.0002870417,9.637431e-05,5.0968e-05,2.978404722171293
988,72_3_1,57.908,142.765,40.96,1.108,0.885,0.044,101.0,0.645,0.209,27.0,64.3,-0.4335032795862792,-0.0017497314711213,0.0011081827436584,0.06305555555555001,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
994,72_4_3,72.073,168.094,44.663,1.09,0.873,0.044,90.0,0.708,0.204,20.0,69.25,-0.4471005515113589,-0.001424247641054,0.0009506498448815,0.057777777777770004,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
993,72_4_2,72.534,179.607,46.825,1.213,0.871,0.061,90.0,0.731,0.227,22.0,59.625,-0.4307019561846389,-0.0012503393747229,0.0009047099934123,0.06416666666666,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
992,72_4_1,53.795,147.37,31.894,1.116,0.875,0.052,94.0,0.68,0.21,58.0,69.225,-0.2496052308181846,-0.004120381091642,0.001253251634222,0.135,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
991,72_3_4,50.174,163.489,46.353,1.042,0.861,0.062,90.0,0.583,0.235,19.0,63.75,-0.4866181087088337,-0.001035908041319,0.0010565699714562,0.042222222222219996,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
990,72_3_3,90.013,465.137,93.848,1.116,0.875,0.051,90.0,0.697,0.238,22.0,64.1,-0.4095355763800011,-0.0005160159173998,0.0005986737083179,0.0725,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
989,72_3_2,66.898,145.067,39.479,1.184,0.888,0.058,90.0,0.706,0.209,19.0,57.975,-0.4534294411593765,-0.0012686983802026,0.0010758330235898,0.055277777777769994,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
995,72_4_4,60.79,135.857,35.091,1.132,0.882,0.04,90.0,0.625,0.195,15.0,59.55,-0.4979784993095276,-0.0009993339936253,0.0010973066329088,0.03777777777777,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
986,72_2_3,41.147,122.041,25.563,1.068,0.871,0.051,90.0,0.558,0.199,23.0,65.5,-0.4823880213941378,-0.0013930286776945,0.0012834529644713,0.04388888888888,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
985,72_2_2,78.645,172.699,45.284,1.152,0.883,0.047,112.0,0.754,0.197,13.0,50.4,-0.4873847240695806,-0.0008233647928191,0.0009292328494757,0.04194444444444,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
984,72_2_1,71.67,216.45,54.817,1.126,0.887,0.052,90.0,0.71,0.211,16.0,61.65,-0.47953609331731,-0.0009464617280756,0.0009414775962104,0.045,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
983,72_1_4,65.287,179.607,40.841,1.187,0.862,0.053,90.0,0.671,0.274,17.0,33.65,-0.4762361745223524,-0.0010127107496567,0.001125103486535,0.04638888888888,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
982,72_1_3,53.191,193.423,56.548,1.095,0.854,0.063,90.0,0.615,0.277,10.0,132.5,-0.5357061618514609,-0.0003149456307262,0.0010344227861721,0.02305555555555,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
981,72_1_2,54.045,163.489,39.365,1.213,0.867,0.093,101.0,0.643,0.183,17.0,43.2,-0.4959618880192199,-0.0009714128911723,0.001160109238022,0.03861111111111,72,120.0,575.0,99.37888199,8.908714998,818.2299834886519,23.7331954004197,-0.3774801764753545,0.884967998655326,1.6024485303022526,0.0002869180999999,0.00012566172,7.365700999999999e-05,2.28325778128773
